"Crop_Name","crop","ensemble","Latitude","Longitude","status","database_id","source_db","predictable","used"
"Pigeonpea","Pigeonpea","pigeonpea",17.040001,79.839996,"G","ICP_2513","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",16.559999,80.910001,"G","ICP_2514","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",16.559999,80.910001,"G","ICP_2515","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",18.809999,82.709999,"G","ICP_2517","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",18.809999,82.709999,"G","ICP_2518","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",18.809999,82.709999,"G","ICP_2519","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",18.809999,82.709999,"G","ICP_2520","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",18.840001,82.559997,"G","ICP_2521","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",19,83,"G","ICP_2522","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",19.200001,81.930001,"G","ICP_2523","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",19.200001,81.930001,"G","ICP_2524","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",19.200001,81.930001,"G","ICP_2525","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",20.090001,81.160003,"G","ICP_2526","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",19.200001,81.930001,"G","ICP_2527","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",19.200001,81.930001,"G","ICP_2528","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",19.200001,81.930001,"G","ICP_2529","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",20.489999,81.010002,"G","ICP_2530","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",19.200001,81.930001,"G","ICP_2531","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",19.200001,81.930001,"G","ICP_2532","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",19.200001,81.930001,"G","ICP_2533","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",19.200001,81.930001,"G","ICP_2534","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",19.200001,81.930001,"G","ICP_2535","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",20.299999,81.330001,"G","ICP_2536","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",20.299999,81.330001,"G","ICP_2537","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.579999,77.260001,"G","ICP_2538","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",21.770001,77.559997,"G","ICP_2539","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",21.770001,77.559997,"G","ICP_2540","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.770001,77.559997,"G","ICP_2541","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",21.770001,77.559997,"G","ICP_2542","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",22.079999,82.150015,"G","ICP_2543","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",22.079999,82.150001,"G","ICP_2544","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",22.079999,82.150001,"G","ICP_2545","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",22.02,82.169998,"G","ICP_2546","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",22.079999,82.150015,"G","ICP_2547","icrisat",FALSE,FALSE
"Pigeonpea","Pigeonpea","pigeonpea",22.67,81.75,"G","ICP_2548","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",23,80.949996,"G","ICP_2549","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",22.11,82.260002,"G","ICP_2550","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",22.590001,80.370002,"G","ICP_2551","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",21.760001,81.800001,"G","ICP_2552","icrisat",FALSE,TRUE
"Pigeonpea","Pigeonpea","pigeonpea",22.36,80.769996,"G","ICP_2553","icrisat",FALSE,TRUE
