"x","y","crop"
77.5406365,20.7919435,"pige"
95.5405645,20.4586115,"pige"
76.1239755,18.2919535,"pige"
79.1239635,23.9585975,"pige"
77.2073045,17.5419565,"pige"
95.2905655,20.1252795,"pige"
77.0406385,19.1252835,"pige"
96.1238955,21.7919395,"pige"
79.4572955,15.7919635,"pige"
77.3739705,20.0419465,"pige"
73.3739865,22.4586035,"pige"
76.1239755,20.2919455,"pige"
77.2073045,19.2086165,"pige"
96.2905615,19.7919475,"pige"
76.4573075,18.3752865,"pige"
32.9574815,2.12535149999999,"pige"
95.6238975,20.3752785,"pige"
78.2073005,20.1252795,"pige"
34.3741425,-13.8745845,"pige"
76.3739745,16.8752925,"pige"
78.2906335,23.4585995,"pige"
79.1239635,23.0419345,"pige"
76.7906395,17.0419585,"pige"
95.9572295,21.1252755,"pige"
75.9573095,18.4586195,"pige"
79.0406305,20.7086105,"pige"
76.8739725,17.1252915,"pige"
78.7072985,16.8752925,"pige"
76.1239755,17.1252915,"pige"
78.7906315,19.8752805,"pige"
79.9572935,15.7919635,"pige"
34.3741425,-13.6245855,"pige"
76.6239735,18.9586175,"pige"
77.7906355,19.8752805,"pige"
95.8738965,22.7919355,"pige"
77.4573035,20.8752765,"pige"
73.3739865,22.2919375,"pige"
95.2905655,22.8752685,"pige"
37.4574635,-1.45796750000001,"pige"
78.1239675,21.1252755,"pige"
73.2073205,21.1252755,"pige"
37.7074625,-3.29129350000001,"pige"
81.4572875,24.9585935,"pige"
76.5406405,18.4586195,"pige"
78.2073005,20.2086125,"pige"
76.6239735,16.7919595,"pige"
77.1239715,21.5419405,"pige"
76.7073065,18.1252875,"pige"
78.2906335,20.7086105,"pige"
78.4572995,17.5419565,"pige"
95.1238995,20.7086105,"pige"
76.9573055,18.7086185,"pige"
78.7072985,21.4586075,"pige"
-72.3754305,19.2919495,"pige"
78.5406325,17.2919575,"pige"
76.5406405,18.3752865,"pige"
94.7905675,20.2086125,"pige"
78.2073005,20.9586095,"pige"
77.2073045,20.7086105,"pige"
94.7905675,19.9586135,"pige"
-72.2920975,19.0419505,"pige"
34.2908095,-13.7912515,"pige"
73.0406545,21.9586055,"pige"
95.5405645,21.8752725,"pige"
73.0406545,22.2086045,"pige"
73.7073185,22.2086045,"pige"
73.7073185,21.4586075,"pige"
76.7073065,18.3752865,"pige"
75.8739765,18.4586195,"pige"
96.1238955,21.6252735,"pige"
78.7906315,20.2086125,"pige"
75.5406445,18.2919535,"pige"
76.7906395,16.8752925,"pige"
33.7908115,0.292025499999994,"pige"
95.0405665,22.6252695,"pige"
76.2906415,20.0419465,"pige"
95.5405645,19.9586135,"pige"
95.0405665,21.0419425,"pige"
78.8739645,20.9586095,"pige"
73.2906535,21.8752725,"pige"
78.1239675,17.2086245,"pige"
77.4573035,19.9586135,"pige"
76.3739745,20.1252795,"pige"
37.8741285,-0.124639500000001,"pige"
77.9573015,20.9586095,"pige"
77.9573015,20.3752785,"pige"
72.6239895,22.2086045,"pige"
37.2907975,-1.20796850000001,"pige"
73.7906515,22.8752685,"pige"
96.1238955,21.2919415,"pige"
72.9573215,22.1252715,"pige"
76.2073085,16.8752925,"pige"
95.0405665,21.3752745,"pige"
96.0405625,21.8752725,"pige"
76.6239735,16.6252935,"pige"
72.7906555,21.4586075,"pige"
76.7906395,16.6252935,"pige"
95.0405665,20.2919455,"pige"
77.1239715,16.8752925,"pige"
78.4572995,20.7086105,"pige"
78.0406345,20.7086105,"pige"
76.4573075,19.2086165,"pige"
76.3739745,17.7086225,"pige"
-72.3754305,19.0419505,"pige"
73.2906535,22.4586035,"pige"
75.5406445,18.5419525,"pige"
77.2073045,19.9586135,"pige"
77.5406365,19.8752805,"pige"
77.9573015,17.0419585,"pige"
79.2072965,21.0419425,"pige"
79.5406285,23.7919315,"pige"
73.9573175,22.4586035,"pige"
78.2073005,17.0419585,"pige"
76.4573075,20.7919435,"pige"
95.9572295,20.7086105,"pige"
94.5405685,20.5419445,"pige"
95.7905635,21.2086085,"pige"
78.5406325,20.7086105,"pige"
33.2074805,2.12535149999999,"pige"
76.8739725,17.7919555,"pige"
78.5406325,23.5419325,"pige"
76.1239755,18.2086205,"pige"
76.7906395,20.2919455,"pige"
-72.8754285,19.7086145,"pige"
35.7908035,-4.2912895,"pige"
96.0405625,21.2919415,"pige"
95.7072305,22.3752705,"pige"
76.9573055,21.1252755,"pige"
76.3739745,17.2086245,"pige"
95.8738965,20.6252775,"pige"
35.4574715,-4.2912895,"pige"
78.7072985,21.1252755,"pige"
77.2073045,18.6252855,"pige"
78.7906315,23.1252675,"pige"
95.2072325,22.2086045,"pige"
76.2906415,20.2086125,"pige"
77.2906375,18.4586195,"pige"
78.2906335,20.4586115,"pige"
95.2905655,22.9586015,"pige"
33.2074805,2.20868449999999,"pige"
79.6239615,16.0419625,"pige"
77.1239715,17.4586235,"pige"
76.8739725,19.1252835,"pige"
77.8739685,20.5419445,"pige"
36.0408025,-5.0412865,"pige"
96.2072285,20.7919435,"pige"
33.4574795,2.2920175,"pige"
77.9573015,21.2086085,"pige"
77.5406365,20.0419465,"pige"
77.4573035,20.6252775,"pige"
-72.7920955,19.7086145,"pige"
77.1239715,19.4586155,"pige"
94.7905675,21.2086085,"pige"
77.7073025,19.0419505,"pige"
76.2073085,20.7086105,"pige"
76.3739745,20.0419465,"pige"
37.4574635,-1.7079665,"pige"
35.7074705,-4.54128850000001,"pige"
76.8739725,17.3752905,"pige"
78.8739645,20.8752765,"pige"
37.7074625,-1.54130050000001,"pige"
-72.2920975,19.3752825,"pige"
75.7906435,17.2086245,"pige"
76.2073085,20.6252775,"pige"
94.8739005,21.9586055,"pige"
78.6239655,20.9586095,"pige"
78.1239675,19.7919475,"pige"
76.2906415,17.8752885,"pige"
76.8739725,18.6252855,"pige"
78.4572995,16.8752925,"pige"
77.7906355,20.1252795,"pige"
78.1239675,20.4586115,"pige"
78.5406325,20.1252795,"pige"
76.2906415,16.8752925,"pige"
95.4572315,22.6252695,"pige"
76.1239755,19.8752805,"pige"
77.2073045,20.2086125,"pige"
95.5405645,21.0419425,"pige"
76.6239735,17.5419565,"pige"
36.1241355,-5.12461950000001,"pige"
76.2073085,19.8752805,"pige"
76.9573055,20.1252795,"pige"
35.9574695,-5.0412865,"pige"
76.7073065,18.5419525,"pige"
77.7073025,19.2086165,"pige"
76.7073065,20.4586115,"pige"
81.7072865,24.8752605,"pige"
95.6238975,21.9586055,"pige"
95.3738985,21.2086085,"pige"
73.8739845,22.8752685,"pige"
78.2073005,16.9586255,"pige"
73.7906515,22.3752705,"pige"
78.0406345,16.7919595,"pige"
95.4572315,22.2919375,"pige"
78.2906335,17.2919575,"pige"
95.6238975,21.2086085,"pige"
94.5405685,20.8752765,"pige"
77.2073045,16.9586255,"pige"
72.7906555,21.9586055,"pige"
78.7906315,23.0419345,"pige"
73.2073205,21.6252735,"pige"
80.7072905,24.6252615,"pige"
73.1239875,21.5419405,"pige"
77.2073045,17.7086225,"pige"
76.5406405,19.2919495,"pige"
76.6239735,20.1252795,"pige"
95.0405665,21.9586055,"pige"
95.8738965,22.2919375,"pige"
95.7905635,21.7919395,"pige"
78.5406325,20.3752785,"pige"
73.0406545,20.2919455,"pige"
73.2906535,21.7919395,"pige"
78.3739665,22.9586015,"pige"
76.3739745,18.2919535,"pige"
77.6239695,21.2086085,"pige"
79.3739625,15.9586295,"pige"
77.5406365,20.6252775,"pige"
95.0405665,20.7086105,"pige"
76.9573055,18.0419545,"pige"
34.8741405,-4.3746225,"pige"
76.3739745,18.0419545,"pige"
78.1239675,20.1252795,"pige"
77.7906355,19.2086165,"pige"
95.3738985,20.5419445,"pige"
73.6239855,22.7086025,"pige"
76.7906395,19.7086145,"pige"
77.3739705,21.0419425,"pige"
77.1239715,19.9586135,"pige"
95.0405665,20.7919435,"pige"
36.2074685,-5.2912855,"pige"
95.2072325,20.2086125,"pige"
79.8739605,15.4586315,"pige"
95.2905655,21.7086065,"pige"
34.4574755,-13.7912515,"pige"
77.7073025,20.3752785,"pige"
95.5405645,22.2919375,"pige"
76.4573075,17.5419565,"pige"
77.9573015,16.6252935,"pige"
76.0406425,18.4586195,"pige"
78.3739665,19.4586155,"pige"
72.7073225,21.7919395,"pige"
77.5406365,17.4586235,"pige"
95.4572315,21.8752725,"pige"
95.6238975,20.5419445,"pige"
95.2905655,22.6252695,"pige"
76.3739745,16.3752945,"pige"
77.1239715,20.0419465,"pige"
77.7906355,19.5419485,"pige"
75.9573095,20.4586115,"pige"
95.9572295,20.3752785,"pige"
-72.2920975,18.9586175,"pige"
77.4573035,19.5419485,"pige"
95.2905655,21.7919395,"pige"
76.8739725,19.7086145,"pige"
78.5406325,21.2919415,"pige"
76.7073065,18.6252855,"pige"
35.7074705,-4.0412905,"pige"
34.4574755,-13.8745845,"pige"
76.6239735,20.0419465,"pige"
73.0406545,21.5419405,"pige"
76.9573055,20.8752765,"pige"
76.7906395,19.3752825,"pige"
73.0406545,21.7919395,"pige"
96.2072285,19.8752805,"pige"
37.2907975,-0.874636500000008,"pige"
76.6239735,17.2919575,"pige"
77.6239695,16.7919595,"pige"
76.7906395,21.0419425,"pige"
96.2905615,20.2086125,"pige"
76.4573075,17.6252895,"pige"
77.2073045,18.4586195,"pige"
78.5406325,16.7919595,"pige"
96.2072285,20.1252795,"pige"
77.2906375,19.0419505,"pige"
95.4572315,20.7086105,"pige"
73.5406525,22.9586015,"pige"
95.6238975,22.0419385,"pige"
37.7074625,-0.874636500000008,"pige"
95.2072325,20.3752785,"pige"
73.4573195,22.7086025,"pige"
76.1239755,16.9586255,"pige"
76.3739745,18.8752845,"pige"
75.7073105,18.5419525,"pige"
95.1238995,21.8752725,"pige"
77.7906355,20.7086105,"pige"
79.5406285,19.3752825,"pige"
95.9572295,22.5419365,"pige"
78.4572995,16.7086265,"pige"
73.2073205,22.0419385,"pige"
76.7073065,18.0419545,"pige"
73.8739845,22.0419385,"pige"
75.8739765,17.0419585,"pige"
77.0406385,16.5419605,"pige"
95.2905655,23.0419345,"pige"
77.6239695,20.2919455,"pige"
72.8739885,21.6252735,"pige"
77.3739705,17.2086245,"pige"
96.2072285,22.0419385,"pige"
76.9573055,17.6252895,"pige"
95.7905635,22.7919355,"pige"
78.4572995,20.4586115,"pige"
94.9572335,20.2919455,"pige"
96.0405625,21.7919395,"pige"
76.7906395,17.7919555,"pige"
76.9573055,16.6252935,"pige"
95.9572295,20.2086125,"pige"
76.7073065,19.4586155,"pige"
95.1238995,20.0419465,"pige"
78.9572975,20.0419465,"pige"
78.4572995,20.2086125,"pige"
95.2072325,20.6252775,"pige"
95.9572295,20.8752765,"pige"
77.3739705,20.2086125,"pige"
79.8739605,15.0419665,"pige"
78.2906335,17.0419585,"pige"
94.8739005,21.7919395,"pige"
76.9573055,17.8752885,"pige"
73.5406525,21.9586055,"pige"
76.0406425,16.9586255,"pige"
78.7072985,21.3752745,"pige"
76.7073065,16.7086265,"pige"
77.1239715,16.6252935,"pige"
94.7072345,20.2919455,"pige"
78.7072985,22.8752685,"pige"
78.5406325,20.9586095,"pige"
-72.7087625,19.7919475,"pige"
78.6239655,19.9586135,"pige"
76.7906395,20.7919435,"pige"
75.6239775,18.2919535,"pige"
78.1239675,17.3752905,"pige"
73.9573175,22.1252715,"pige"
79.5406285,20.8752765,"pige"
80.1239595,15.5419645,"pige"
95.0405665,22.2086045,"pige"
78.2906335,16.9586255,"pige"
73.2073205,22.2086045,"pige"
78.1239675,20.2919455,"pige"
76.6239735,16.8752925,"pige"
-72.7087625,18.3752865,"pige"
79.5406285,15.6252975,"pige"
76.1239755,18.3752865,"pige"
77.1239715,17.7919555,"pige"
94.7905675,22.2086045,"pige"
77.6239695,16.7086265,"pige"
81.2906215,24.6252615,"pige"
76.5406405,17.6252895,"pige"
80.3739585,15.8752965,"pige"
76.1239755,17.9586215,"pige"
35.7908035,-4.1246235,"pige"
80.7906235,24.6252615,"pige"
76.7906395,17.2086245,"pige"
76.5406405,17.2086245,"pige"
76.2073085,17.9586215,"pige"
95.9572295,22.0419385,"pige"
75.9573095,17.9586215,"pige"
73.6239855,23.0419345,"pige"
76.2073085,17.1252915,"pige"
81.4572875,24.6252615,"pige"
33.7074785,0.37535849999999,"pige"
77.6239695,19.6252815,"pige"
34.5408085,-14.2079165,"pige"
77.0406385,17.4586235,"pige"
95.1238995,21.3752745,"pige"
33.8741445,-14.3745825,"pige"
76.9573055,16.8752925,"pige"
81.7072865,25.0419265,"pige"
77.4573035,17.0419585,"pige"
77.7073025,20.7086105,"pige"
38.0407945,-1.45796750000001,"pige"
78.0406345,20.7919435,"pige"
78.1239675,16.7919595,"pige"
76.0406425,17.2919575,"pige"
77.2073045,19.4586155,"pige"
78.3739665,16.2919615,"pige"
76.8739725,19.5419485,"pige"
76.2906415,17.2919575,"pige"
94.7072345,21.2086085,"pige"
95.5405645,21.4586075,"pige"
73.5406525,21.8752725,"pige"
77.3739705,20.7919435,"pige"
76.7906395,19.0419505,"pige"
72.8739885,21.9586055,"pige"
79.1239635,20.5419445,"pige"
73.1239875,21.7086065,"pige"
78.7072985,20.2919455,"pige"
96.2072285,21.4586075,"pige"
77.8739685,20.7919435,"pige"
32.9574815,2.3753505,"pige"
33.0408145,2.45868349999999,"pige"
78.8739645,20.7919435,"pige"
95.2072325,20.7086105,"pige"
78.2073005,16.4586275,"pige"
79.2072965,20.7086105,"pige"
76.4573075,18.8752845,"pige"
94.8739005,21.2919415,"pige"
80.3739585,15.7919635,"pige"
73.7073185,22.8752685,"pige"
79.1239635,15.6252975,"pige"
78.8739645,22.7919355,"pige"
76.4573075,20.2086125,"pige"
76.8739725,18.8752845,"pige"
78.6239655,16.6252935,"pige"
79.3739625,23.0419345,"pige"
78.5406325,20.2919455,"pige"
78.3739665,20.8752765,"pige"
34.1241435,-14.3745825,"pige"
72.7906555,22.0419385,"pige"
96.0405625,20.3752785,"pige"
76.7073065,20.0419465,"pige"
78.8739645,19.8752805,"pige"
78.0406345,21.2919415,"pige"
77.9573015,21.0419425,"pige"
76.1239755,19.9586135,"pige"
77.9573015,20.7086105,"pige"
78.2073005,20.7919435,"pige"
-73.7920915,18.4586195,"pige"
76.2906415,18.3752865,"pige"
76.7906395,20.6252775,"pige"
95.6238975,19.7919475,"pige"
76.2073085,17.2919575,"pige"
95.0405665,20.3752785,"pige"
32.7074825,2.6253495,"pige"
77.1239715,18.6252855,"pige"
37.7074625,-1.3746345,"pige"
76.1239755,20.7086105,"pige"
95.5405645,22.3752705,"pige"
77.1239715,21.0419425,"pige"
78.0406345,16.2919615,"pige"
77.7906355,21.0419425,"pige"
76.8739725,19.0419505,"pige"
77.5406365,18.6252855,"pige"
77.4573035,16.7919595,"pige"
95.5405645,22.4586035,"pige"
35.7908035,-4.3746225,"pige"
36.2074685,-5.0412865,"pige"
76.6239735,17.0419585,"pige"
76.2073085,18.0419545,"pige"
76.9573055,21.4586075,"pige"
78.6239655,20.7919435,"pige"
73.6239855,21.5419405,"pige"
81.5406205,24.6252615,"pige"
95.6238975,21.7086065,"pige"
76.6239735,20.7086105,"pige"
79.2072965,22.9586015,"pige"
78.3739665,16.9586255,"pige"
78.4572995,20.6252775,"pige"
78.8739645,15.3752985,"pige"
95.1238995,21.9586055,"pige"
94.7905675,22.1252715,"pige"
77.3739705,19.2086165,"pige"
76.0406425,18.0419545,"pige"
96.2072285,20.7086105,"pige"
81.5406205,24.7085945,"pige"
95.5405645,22.8752685,"pige"
95.7072305,21.4586075,"pige"
-72.3754305,19.4586155,"pige"
76.4573075,17.7086225,"pige"
95.7905635,21.5419405,"pige"
76.9573055,17.7086225,"pige"
79.2072965,23.9585975,"pige"
77.4573035,17.7919555,"pige"
79.2906295,21.0419425,"pige"
77.4573035,19.7919475,"pige"
76.2073085,17.0419585,"pige"
95.9572295,22.2086045,"pige"
76.4573075,16.5419605,"pige"
77.0406385,17.7919555,"pige"
76.1239755,18.1252875,"pige"
73.6239855,22.9586015,"pige"
73.1239875,21.6252735,"pige"
77.8739685,16.7086265,"pige"
76.7073065,17.3752905,"pige"
77.1239715,20.7919435,"pige"
77.6239695,20.2086125,"pige"
77.4573035,20.3752785,"pige"
96.1238955,20.2086125,"pige"
79.2072965,20.6252775,"pige"
95.2905655,21.9586055,"pige"
76.3739745,18.1252875,"pige"
76.6239735,16.3752945,"pige"
77.3739705,20.4586115,"pige"
73.0406545,21.0419425,"pige"
76.7906395,20.4586115,"pige"
76.5406405,20.9586095,"pige"
96.1238955,19.7086145,"pige"
76.3739745,20.3752785,"pige"
94.6239015,20.8752765,"pige"
75.0406465,20.2086125,"pige"
78.6239655,20.8752765,"pige"
78.7906315,20.3752785,"pige"
76.5406405,18.8752845,"pige"
76.7906395,20.3752785,"pige"
79.4572955,22.7919355,"pige"
79.5406285,15.7086305,"pige"
76.2073085,16.7919595,"pige"
76.3739745,18.3752865,"pige"
96.0405625,21.5419405,"pige"
77.7073025,20.6252775,"pige"
77.2906375,16.6252935,"pige"
95.9572295,21.8752725,"pige"
-73.9587575,18.4586195,"pige"
95.8738965,21.7919395,"pige"
77.7906355,21.1252755,"pige"
76.7906395,17.3752905,"pige"
95.7905635,22.0419385,"pige"
73.8739845,21.4586075,"pige"
78.7072985,19.8752805,"pige"
77.9573015,21.1252755,"pige"
76.7073065,17.8752885,"pige"
76.5406405,19.6252815,"pige"
-72.4587635,19.0419505,"pige"
36.2074685,-4.9579535,"pige"
76.6239735,20.7919435,"pige"
75.9573095,17.8752885,"pige"
32.9574815,2.5420165,"pige"
96.0405625,20.2919455,"pige"
76.4573075,18.1252875,"pige"
76.4573075,19.9586135,"pige"
73.0406545,21.8752725,"pige"
77.0406385,20.1252795,"pige"
73.1239875,22.1252715,"pige"
82.9572815,25.2085925,"pige"
81.3739545,24.7085945,"pige"
34.2908095,-13.6245855,"pige"
34.0408105,-14.4579155,"pige"
78.7072985,20.3752785,"pige"
78.9572975,21.0419425,"pige"
37.2074645,-1.20796850000001,"pige"
76.2906415,16.7919595,"pige"
95.7905635,22.1252715,"pige"
77.3739705,20.2919455,"pige"
95.3738985,22.0419385,"pige"
79.4572955,20.7086105,"pige"
76.7073065,16.7919595,"pige"
77.5406365,19.2919495,"pige"
80.8739565,24.7085945,"pige"
77.2073045,17.8752885,"pige"
77.7073025,21.1252755,"pige"
77.3739705,17.9586215,"pige"
95.7905635,20.5419445,"pige"
96.1238955,20.0419465,"pige"
33.7908115,0.208692499999998,"pige"
34.1241435,-13.5412525,"pige"
78.7072985,19.7919475,"pige"
95.0405665,21.4586075,"pige"
77.7906355,19.2919495,"pige"
77.4573035,20.1252795,"pige"
73.2906535,22.5419365,"pige"
73.2906535,22.3752705,"pige"
77.3739705,16.7919595,"pige"
33.7074785,0.625357499999993,"pige"
78.2906335,16.8752925,"pige"
95.2072325,19.8752805,"pige"
95.4572315,23.1252675,"pige"
77.3739705,16.8752925,"pige"
76.0406425,16.8752925,"pige"
33.0408145,2.3753505,"pige"
79.2906295,24.0419305,"pige"
78.2073005,20.3752785,"pige"
76.9573055,20.7919435,"pige"
78.4572995,20.2919455,"pige"
76.8739725,19.4586155,"pige"
95.0405665,21.8752725,"pige"
76.6239735,18.6252855,"pige"
79.5406285,23.7085985,"pige"
73.9573175,22.3752705,"pige"
76.7073065,19.9586135,"pige"
76.2073085,20.2086125,"pige"
77.2073045,18.2086205,"pige"
77.4573035,17.8752885,"pige"
32.8741485,3.2920135,"pige"
94.9572335,21.7086065,"pige"
95.7905635,20.8752765,"pige"
76.4573075,16.6252935,"pige"
34.3741425,-13.7912515,"pige"
78.7906315,22.9586015,"pige"
73.1239875,21.8752725,"pige"
95.9572295,21.7919395,"pige"
73.0406545,22.0419385,"pige"
76.9573055,17.9586215,"pige"
78.9572975,21.1252755,"pige"
79.2072965,20.3752785,"pige"
77.6239695,23.4585995,"pige"
78.5406325,16.2919615,"pige"
76.4573075,19.2919495,"pige"
75.9573095,20.2919455,"pige"
78.6239655,16.8752925,"pige"
77.0406385,18.0419545,"pige"
-72.5420965,19.4586155,"pige"
73.4573195,22.0419385,"pige"
-72.2920975,19.2086165,"pige"
78.5406325,16.5419605,"pige"
73.3739865,21.6252735,"pige"
36.0408025,-4.6246215,"pige"
73.7906515,22.2086045,"pige"
77.6239695,20.3752785,"pige"
77.4573035,18.2086205,"pige"
72.9573215,21.5419405,"pige"
73.7073185,21.5419405,"pige"
79.0406305,20.0419465,"pige"
77.3739705,20.7086105,"pige"
77.0406385,20.2919455,"pige"
73.5406525,22.2919375,"pige"
95.7072305,20.3752785,"pige"
77.5406365,16.9586255,"pige"
76.7906395,18.2086205,"pige"
95.7072305,21.2086085,"pige"
95.6238975,22.7086025,"pige"
95.6238975,22.5419365,"pige"
79.7906275,15.1252995,"pige"
96.2905615,21.2919415,"pige"
76.6239735,18.2919535,"pige"
78.9572975,28.4585795,"pige"
75.9573095,18.7919515,"pige"
76.4573075,21.0419425,"pige"
77.4573035,19.7086145,"pige"
37.3741305,-1.20796850000001,"pige"
77.2906375,21.1252755,"pige"
77.0406385,19.6252815,"pige"
33.2074805,2.3753505,"pige"
95.2905655,20.2919455,"pige"
75.9573095,20.5419445,"pige"
96.2072285,21.8752725,"pige"
76.8739725,18.5419525,"pige"
76.6239735,18.2086205,"pige"
75.4573115,19.7919475,"pige"
95.2072325,22.8752685,"pige"
79.2906295,20.7919435,"pige"
37.5407965,-1.12463550000001,"pige"
78.1239675,16.3752945,"pige"
77.7073025,19.7086145,"pige"
36.2074685,-5.37461850000001,"pige"
95.3738985,21.6252735,"pige"
77.4573035,19.3752825,"pige"
75.6239775,17.2919575,"pige"
77.3739705,17.7919555,"pige"
78.2073005,20.2919455,"pige"
76.8739725,18.0419545,"pige"
33.7074785,0.708690499999989,"pige"
76.7073065,17.9586215,"pige"
78.2073005,23.3752665,"pige"
80.9572895,24.7085945,"pige"
76.1239755,20.9586095,"pige"
78.2906335,16.6252935,"pige"
76.6239735,17.6252895,"pige"
77.7906355,19.1252835,"pige"
95.3738985,23.0419345,"pige"
76.8739725,28.6252455,"pige"
76.6239735,17.2086245,"pige"
77.3739705,20.3752785,"pige"
73.6239855,22.2919375,"pige"
77.8739685,20.0419465,"pige"
75.8739765,17.2919575,"pige"
76.7073065,17.4586235,"pige"
76.2906415,16.4586275,"pige"
76.0406425,20.6252775,"pige"
95.3738985,22.2919375,"pige"
95.0405665,22.0419385,"pige"
76.5406405,18.5419525,"pige"
96.0405625,21.1252755,"pige"
78.6239655,20.2086125,"pige"
76.5406405,20.8752765,"pige"
76.7906395,18.5419525,"pige"
77.8739685,18.9586175,"pige"
78.3739665,20.2919455,"pige"
76.9573055,20.2919455,"pige"
78.9572975,20.8752765,"pige"
78.2906335,17.2086245,"pige"
76.7073065,20.7086105,"pige"
77.7906355,19.4586155,"pige"
95.6238975,21.4586075,"pige"
76.3739745,17.4586235,"pige"
81.6239535,24.8752605,"pige"
76.4573075,17.2919575,"pige"
78.1239675,21.3752745,"pige"
94.9572335,21.9586055,"pige"
95.4572315,21.9586055,"pige"
76.5406405,16.8752925,"pige"
-72.4587635,19.1252835,"pige"
79.3739625,23.7919315,"pige"
73.7073185,22.7919355,"pige"
96.1238955,21.4586075,"pige"
77.3739705,17.7086225,"pige"
96.0405625,21.4586075,"pige"
95.6238975,20.6252775,"pige"
76.0406425,19.7086145,"pige"
75.3739785,20.2086125,"pige"
76.2906415,16.9586255,"pige"
79.0406305,23.1252675,"pige"
36.3741345,-5.45795150000001,"pige"
79.5406285,15.3752985,"pige"
78.8739645,20.2086125,"pige"
95.8738965,21.9586055,"pige"
76.3739745,20.6252775,"pige"
72.9573215,22.2086045,"pige"
72.7906555,21.7919395,"pige"
77.2073045,20.9586095,"pige"
78.6239655,20.3752785,"pige"
77.1239715,16.7086265,"pige"
77.1239715,17.7086225,"pige"
37.7907955,-0.874636500000008,"pige"
33.8741445,0.37535849999999,"pige"
76.9573055,21.6252735,"pige"
76.7073065,21.1252755,"pige"
77.1239715,17.5419565,"pige"
77.2073045,18.8752845,"pige"
96.1238955,20.4586115,"pige"
96.1238955,21.3752745,"pige"
75.7906435,19.9586135,"pige"
95.9572295,21.7086065,"pige"
37.5407965,-0.957969500000004,"pige"
78.9572975,22.7919355,"pige"
76.7073065,19.7086145,"pige"
76.3739745,18.4586195,"pige"
77.7906355,21.2086085,"pige"
75.5406445,18.6252855,"pige"
81.7906195,24.7085945,"pige"
95.4572315,19.9586135,"pige"
77.4573035,20.7919435,"pige"
74.0406505,22.0419385,"pige"
76.5406405,19.9586135,"pige"
75.9573095,17.2919575,"pige"
96.0405625,22.2919375,"pige"
96.0405625,22.1252715,"pige"
78.1239675,19.9586135,"pige"
33.1241475,2.0420185,"pige"
73.6239855,21.9586055,"pige"
76.3739745,17.1252915,"pige"
77.4573035,17.3752905,"pige"
76.8739725,21.1252755,"pige"
77.7073025,16.2086285,"pige"
79.2906295,23.9585975,"pige"
94.8739005,21.5419405,"pige"
74.1239835,22.3752705,"pige"
76.6239735,18.5419525,"pige"
75.4573115,20.2086125,"pige"
78.8739645,20.1252795,"pige"
72.9573215,22.0419385,"pige"
96.1238955,20.2919455,"pige"
78.5406325,17.5419565,"pige"
95.7072305,22.1252715,"pige"
-72.3754305,19.5419485,"pige"
77.2073045,19.7086145,"pige"
-72.3754305,19.3752825,"pige"
95.8738965,21.0419425,"pige"
77.1239715,20.1252795,"pige"
95.7072305,22.0419385,"pige"
77.0406385,17.5419565,"pige"
76.2073085,20.7919435,"pige"
94.5405685,20.7919435,"pige"
75.7906435,20.4586115,"pige"
76.7073065,18.9586175,"pige"
77.2906375,21.2086085,"pige"
73.7073185,22.9586015,"pige"
76.3739745,20.2919455,"pige"
77.8739685,21.3752745,"pige"
72.7906555,22.1252715,"pige"
73.2906535,22.7086025,"pige"
95.0405665,20.8752765,"pige"
94.9572335,21.5419405,"pige"
76.9573055,17.2086245,"pige"
76.3739745,17.8752885,"pige"
95.6238975,19.9586135,"pige"
76.5406405,17.1252915,"pige"
73.9573175,22.2086045,"pige"
77.2906375,20.0419465,"pige"
95.5405645,20.7086105,"pige"
94.7905675,20.0419465,"pige"
-73.2920935,19.7086145,"pige"
77.5406365,20.5419445,"pige"
73.7073185,21.9586055,"pige"
95.4572315,20.0419465,"pige"
34.5408085,-13.8745845,"pige"
78.6239655,20.1252795,"pige"
76.6239735,17.1252915,"pige"
76.1239755,18.5419525,"pige"
76.6239735,19.6252815,"pige"
76.8739725,16.9586255,"pige"
79.0406305,22.8752685,"pige"
95.2072325,22.7086025,"pige"
78.0406345,16.6252935,"pige"
35.7074705,-3.7912915,"pige"
95.8738965,21.5419405,"pige"
-74.2087565,18.5419525,"pige"
78.2906335,21.2086085,"pige"
33.0408145,2.12535149999999,"pige"
81.3739545,25.2919255,"pige"
32.8741485,2.6253495,"pige"
77.3739705,16.9586255,"pige"
-72.3754305,19.1252835,"pige"
95.4572315,22.1252715,"pige"
73.7906515,22.7919355,"pige"
78.9572975,20.9586095,"pige"
95.2905655,20.4586115,"pige"
76.2073085,16.9586255,"pige"
79.2072965,21.1252755,"pige"
95.3738985,22.8752685,"pige"
37.6241295,-3.37462650000001,"pige"
77.5406365,19.3752825,"pige"
95.6238975,20.8752765,"pige"
76.5406405,20.2919455,"pige"
76.8739725,18.2919535,"pige"
77.7073025,19.5419485,"pige"
95.3738985,21.8752725,"pige"
76.8739725,17.6252895,"pige"
76.6239735,19.0419505,"pige"
94.7072345,21.3752745,"pige"
79.5406285,23.0419345,"pige"
77.2906375,16.5419605,"pige"
77.3739705,17.6252895,"pige"
34.1241435,-14.2079165,"pige"
78.7072985,20.9586095,"pige"
76.2073085,20.3752785,"pige"
75.6239775,18.6252855,"pige"
94.8739005,21.4586075,"pige"
