"id","old_id","provider_institute_id","source","final_origin_stat","taxon_final","f_x1_family","f_x1_genus","f_x1_sp1","f_x1_rank1","f_x1_sp2","f_x1_rank2","f_x1_sp3","final_country","final_iso2","final_lat","final_lon","hascoord","concept_type","concept_level","Crop_Common_Name"
17328305,"91934551","USDA NPGS","G","native","Sorghum_plumosum","Poaceae","Sorghum","plumosum","\N","\N","\N","\N","Australia","AU","\N","\N","NO","Gene Pool","Tertiary","Sorghum"
17328306,"91934584","USDA NPGS","G","\N","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","Australia","AU","\N","\N","NO","Gene Pool","Secondary","Sorghum"
17329188,"47410197","SINGER","G","\N","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","India","IN","\N","\N","NO","Gene Pool","Secondary","Sorghum"
17329189,"47410227","SINGER","G","\N","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","United States","US","\N","\N","NO","Gene Pool","Secondary","Sorghum"
17330866,"136611935","EURISCO","G","\N","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Secondary","Sorghum"
17330873,"136612400","EURISCO","G","introduced","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","United States","US","\N","\N","NO","Gene Pool","Primary","Sorghum"
17330885,"136612727","EURISCO","G","\N","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Primary","Sorghum"
17330886,"136612730","EURISCO","G","introduced","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","Hungary","HU","\N","\N","NO","Gene Pool","Primary","Sorghum"
17330888,"136612796","EURISCO","G","introduced","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","Hungary","HU","\N","\N","NO","Gene Pool","Primary","Sorghum"
17331376,"201130491","EURISCO","G","introduced","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","Slovenia","SI","46.666667","16.166667","YES","Gene Pool","Primary","Sorghum"
17331377,"201130518","EURISCO","G","introduced","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","Russia","RU","\N","\N","NO","Gene Pool","Primary","Sorghum"
17331378,"201130521","EURISCO","G","\N","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Primary","Sorghum"
17331392,"208588785","ITA303","G","native","Sorghum_bicolor_subsp._verticilliflorum","Poaceae","Sorghum","bicolor","subsp.","verticilliflorum","\N","\N","Mali","ML","18.75","1.1667","YES","Gene Pool","Primary","Sorghum"
17332428,"91934579","USDA NPGS","G","\N","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","Afghanistan","AF","\N","\N","NO","Gene Pool","Secondary","Sorghum"
17332429,"91934582","USDA NPGS","G","\N","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","India","IN","\N","\N","NO","Gene Pool","Secondary","Sorghum"
17332439,"91935077","USDA NPGS","G","\N","Sorghum_propinquum","Poaceae","Sorghum","propinquum","\N","\N","\N","\N","\N","\N","\N","\N","NO","Gene Pool","Primary","Sorghum"
17333448,"50503068","SINGER","G","native","Sorghum_bicolor_subsp._verticilliflorum","Poaceae","Sorghum","bicolor","subsp.","verticilliflorum","\N","\N","Mali","ML","15.5","0.6667","YES","Gene Pool","Primary","Sorghum"
17334036,"48532038","SINGER","G","introduced","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","Kenya","KE","\N","\N","NO","Gene Pool","Primary","Sorghum"
17334326,"47410195","SINGER","G","\N","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","United States","US","\N","\N","NO","Gene Pool","Secondary","Sorghum"
17334776,"136611933","EURISCO","G","\N","Sorghum_halepense","Poaceae","Sorghum","halepense","\N","\N","\N","\N","El Salvador","SV","14.033333","-88.933333","YES","Gene Pool","Secondary","Sorghum"
17334784,"136612398","EURISCO","G","introduced","Sorghum_bicolor_nothosubsp._drummondii","Poaceae","Sorghum","bicolor","\N","drummondii","\N","\N","Ukraine","UA","\N","\N","NO","Gene Pool","Primary","Sorghum"
